,제공기관명,관리번호,공원명,공원구분,소재지지번주소,위도,경도,공원면적,지정고시일,데이터기준일자,시도,자치구
5383,서울특별시 마포구,11440-00068,상수나루소공원,소공원,서울특별시 마포구 상수동 402-2,37.545914,126.926341,1359.0,2007-07-19,2020-05-14,서울특별시,마포구
5384,서울특별시 마포구,11440-00069,상수소공원,소공원,서울특별시 마포구 상수동 399,37.545877,126.927148,1413.0,2007-07-19,2020-05-14,서울특별시,마포구
5385,서울특별시 마포구,11440-00070,산사나무소공원,소공원,서울특별시 마포구 상암동 1618-1,37.575220,126.896318,714.0,1990-10-19,2020-05-14,서울특별시,마포구
5386,서울특별시 마포구,11440-00071,현석소공원,소공원,서울특별시 마포구 현석동 225-2일대,37.542863,126.934305,6038.0,2009-12-03,2020-05-14,서울특별시,마포구
5387,서울특별시 마포구,11440-00073,무쇠막소공원,소공원,서울특별시 마포구 노고산동 123-1일원,37.552568,126.934154,449.1,2010-05-06,2020-05-14,서울특별시,마포구
5388,서울특별시 마포구,11440-00074,독막소공원,소공원,서울특별시 마포구 대흥동 18-101일대,37.554421,,2626.0,2007-12-27,2020-05-14,서울특별시,마포구
5389,서울특별시 마포구,11440-00075,밤섬문화공원,문화공원,서울특별시 마포구 신정동 76-1,37.542790,126.931840,1638.0,2009-06-04,2020-05-14,서울특별시,마포구
5390,서울특별시 마포구,11440-00076,서강나루문화공원,문화공원,서울특별시 마포구 창전동 165-5,37.545245,126.930993,2429.0,2009-06-04,2020-05-14,서울특별시,마포구
5391,서울특별시 마포구,11440-00077,당인동문화공원,문화공원,서울특별시 마포구 당인동 27-9,37.545333,126.920097,301.0,2009-06-04,2020-05-14,서울특별시,마포구
5392,서울특별시 마포구,11440-00078,가온문화공원,문화공원,서울특별시 마포구 상암동 1594,37.581753,126.887402,4631.0,2000-09-27,2020-05-14,서울특별시,마포구
5393,서울특별시 마포구,11440-00079,DMC문화공원,문화공원,서울특별시 마포구 상암동 1611,37.578064,126.892346,3829.0,2009-09-27,2020-05-14,서울특별시,마포구
5394,서울특별시 마포구,11440-00080,물빛문화공원,문화공원,"서울특별시 마포구 상암동 1608,1609",37.579488,126.893891,5827.0,2009-09-27,2020-05-14,서울특별시,마포구
5395,서울특별시 마포구,11440-00081,휴암문화공원,문화공원,서울특별시 마포구 상암동 670,37.5847997317,126.8781706721,5285.0,2012-05-24,2020-05-14,서울특별시,마포구
5396,서울특별시 마포구,11440-00082,홍익문화공원,문화공원,서울특별시 마포구 서교동 359,37.5521432,126.9229711,2230.0,1963-04-26,2020-05-14,서울특별시,마포구
5397,서울특별시 마포구,11440-00083,양화진역사공원,역사공원,서울특별시 마포구 합정동 139-21 일대,37.545496,126.911199,4804.0,2009-06-04,2020-05-14,서울특별시,마포구
5398,서울특별시 마포구,11440-00084,외국인묘지공원,묘지공원,서울특별시 마포구 합정동145-3 등 10필지,37.546644,126.911274,13224.0,1965-05-06,2020-05-14,서울특별시,마포구
5480,서울특별시 중구,11140-00015,동화공원,어린이공원,서울특별시 중구 신당동 852-4,37.560464,127.020459,3071.0,2007-06-28,2020-06-04,서울특별시,중구
5481,서울특별시 중구,11140-00016,순화어린이공원,어린이공원,서울특별시 중구 순화동 3-12,37.563458,126.971326,1439.0,2003-10-07,2020-06-04,서울특별시,중구
5482,서울특별시 중구,11140-00017,저동1공원,소공원,서울특별시 중구 을지로2가 203-1,37.565975,126.989627,210.0,2007-06-28,2020-06-04,서울특별시,중구
5483,서울특별시 중구,11140-00018,저동2공원,소공원,서울특별시 중구 을지로2가 203-4,37.56525562,126.9888396,200.0,2007-06-28,2020-06-04,서울특별시,중구
5484,서울특별시 중구,11140-00019,쌍림동공원,소공원,서울특별시 중구 쌍림동 292-2,37.563911,127.002671,169.0,2007-11-29,2020-06-04,서울특별시,중구
5485,서울특별시 중구,11140-00020,무교1공원,소공원,서울특별시 중구 무교동 97-2,37.568451,126.979038,570.0,2001-03-31,2020-06-04,서울특별시,중구
5486,서울특별시 중구,11140-00021,무교2공원,소공원,서울특별시 중구 태평로1가 2-2,37.569004,126.977595,1245.0,1973-09-06,2020-06-04,서울특별시,중구
5487,서울특별시 중구,11140-00022,경찰기념공원,소공원,서울특별시 중구 의주로1가 44-2,37.564064,126.968591,1039.0,1978-12-29,2020-06-04,서울특별시,중구
5488,서울특별시 중구,11140-00023,진달래공원,소공원,서울특별시 중구 정동 1-73,37.568003,126.974807,713.0,1985-01-06,2020-06-04,서울특별시,중구
5489,서울특별시 중구,11140-00024,마루공원,소공원,서울특별시 중구 다산동 432-1918,,,337.0,1995-05-16,2020-06-04,서울특별시,중구
5490,서울특별시 중구,11140-00025,만리2구역1공원,소공원,서울특별시 중구 만리동2가 231-2,37.552473,126.963143,1204.2,2017-08-09,2020-06-04,서울특별시,중구
5491,서울특별시 중구,11140-00026,만리2구역2공원,소공원,서울특별시 중구 만리동2가 211,37.552941,126.963462,3394.5,2017-08-09,2020-06-04,서울특별시,중구
5492,서울특별시 중구,11140-00027,다동공원,소공원,서울특별시 중구 다동 51,37.567911,126.980148,1929.0,1976-04-07,2020-06-04,서울특별시,중구
5493,서울특별시 중구,11140-00028,서소문제5지구공원,소공원,서울특별시 중구 서소문동 119,37.5631062029,126.9752235896,117.5,2009-12-24,2020-06-04,서울특별시,중구
5494,서울특별시 중구,11140-00029,신당제11구역1공원,소공원,서울특별시 중구 신당동 85-549,,,277.0,2011-06-23,2020-06-04,서울특별시,중구
5495,서울특별시 중구,11140-00030,신당제11구역2공원,소공원,서울특별시 중구 신당동 85-288,,,77.0,2011-06-23,2020-06-04,서울특별시,중구
5496,서울특별시 중구,11140-00031,손기정공원,체육공원,서울특별시 중구 만리동2가 6-1,37.5554795035,126.9648157462,29682.0,1987-09-18,2020-06-04,서울특별시,중구
5497,서울특별시 중구,11140-00032,서소문공원,역사공원,서울특별시 중구 의주로2가 16-2,37.5605678517,126.9688671610,21363.0,1973-11-22,2020-06-04,서울특별시,중구
5498,서울특별시 중구,11140-00033,한빛미디어파크,역사공원,서울특별시 중구 삼각동 118,37.568073,126.985152,2071.0,2006-06-15,2020-06-04,서울특별시,중구
5499,서울특별시 중구,11140-00034,순화문화공원,문화공원,서울특별시 중구 순화동 216-2,37.559824,126.971601,2103.0,1973-09-06,2020-06-04,서울특별시,중구
5500,서울특별시 중구,11140-00035,명동문화공원,문화공원,서울특별시 중구 저동 90-10,37.564745,126.986445,1456.0,1984-04-27,2020-06-04,서울특별시,중구
5501,서울특별시 마포구,11440-00053,쌍룡산어린이공원,어린이공원,서울특별시 마포구 아현동 769,37.552166,126.950353,5911.0,2005-12-29,2020-05-14,서울특별시,마포구
5502,서울특별시 마포구,11440-00054,토정어린이공원,어린이공원,서울특별시 마포구 용강동 63-2,37.540594,126.943573,2631.0,2008-06-26,2020-05-14,서울특별시,마포구
5503,서울특별시 마포구,11440-00055,애오개어린이공원,어린이공원,서울특별시 마포구 아현동 802번지 일대,37.555140,126.957944,1424.0,2010-04-22,2020-05-14,서울특별시,마포구
5504,서울특별시 마포구,11440-00056,망원어린이공원,어린이공원,서울특별시 마포구 망원동 458-64,37.5520894,126.9042984,2862.0,2011-02-10,2020-05-14,서울특별시,마포구
5505,서울특별시 마포구,11440-00057,광흥창어린이공원,어린이공원,서울특별시 마포구 창전동 26-1,37.549462,126.930847,1353.0,2009-12-10,2020-05-14,서울특별시,마포구
5506,서울특별시 마포구,11440-00058,신수어린이공원,어린이공원,서울특별시 마포구 신수동 95-5일원,37.550357,126.933798,3792.2,2009-10-29,2020-05-14,서울특별시,마포구
5507,서울특별시 마포구,11440-00059,공덕소공원,소공원,서울특별시 마포구 공덕동 475-1일대,37.548495,126.954555,1310.0,1981-11-13,2020-05-14,서울특별시,마포구
5516,서울특별시 중구,11140-00001,정동공원,근린공원,서울특별시 중구 정동 15-1,37.5677391514,126.9713584743,8230.0,1984-09-20,2020-06-04,서울특별시,중구
5517,서울특별시 중구,11140-00002,훈련원공원,근린공원,서울특별시 중구 을지로5가 40-3,37.5669291250,127.0043893100,16735.0,1989-03-14,2020-06-04,서울특별시,중구
5518,서울특별시 중구,11140-00003,응봉공원,근린공원,서울특별시 중구 신당동 산36,37.548628,,107695.0,1977-07-09,2020-06-04,서울특별시,중구
5519,서울특별시 중구,11140-00004,무학봉공원,근린공원,서울특별시 중구 신당5동 산12-63,37.5622338101,127.0245746545,12584.0,1977-07-09,2020-06-04,서울특별시,중구
5520,서울특별시 중구,11140-00005,묵정공원,어린이공원,서울특별시 중구 충무로5가 21,37.5635588484,127.0006655314,3907.0,1940-03-12,2020-06-04,서울특별시,중구
5521,서울특별시 중구,11140-00006,쌍림공원,어린이공원,서울특별시 중구 광희동 242,37.5644602798,127.0050370475,1500.0,1959-03-12,2020-06-04,서울특별시,중구
5522,서울특별시 중구,11140-00007,황학공원,어린이공원,서울특별시 중구 황학동 755,37.5674949,127.0180128528,1087.0,1940-03-12,2020-06-04,서울특별시,중구
5523,서울특별시 중구,11140-00008,배재공원,어린이공원,서울특별시 중구 정동 34-31,37.564224,126.972182,2877.0,1986-05-20,2020-06-04,서울특별시,중구
5524,서울특별시 중구,11140-00009,청구공원,어린이공원,서울특별시 중구 청구동 842-1,37.555579,,1656.0,1985-11-22,2020-06-04,서울특별시,중구
5525,서울특별시 중구,11140-00010,충현공원,어린이공원,서울특별시 중구 다산동 432-540,37.552205,127.004876,1571.0,1999-07-20,2020-06-04,서울특별시,중구
5526,서울특별시 중구,11140-00011,다산공원,어린이공원,서울특별시 중구 신당5동 123-1,37.564103,127.018843,3679.0,1963-04-26,2020-06-04,서울특별시,중구
5527,서울특별시 중구,11140-00012,늘푸른공원,어린이공원,서울특별시 중구 다산동 432-917,37.551074,,423.0,2006-05-18,2020-06-04,서울특별시,중구
5528,서울특별시 중구,11140-00013,저동공원,어린이공원,서울특별시 중구 저동1가 1-14,37.564736,126.9878943786,1050.0,1963-04-26,2020-06-04,서울특별시,중구
5529,서울특별시 중구,11140-00014,꿈누리공원,어린이공원,서울특별시 중구 신당동 851-9,37.560344,127.018116,2569.0,2007-03-22,2020-06-04,서울특별시,중구
5986,서울특별시 양천구,11470-00025,마장,어린이공원,서울특별시 양천구 목4동 791-22,37.533508,126.864686,785.4,1982-04-03,2021-04-30,서울특별시,양천구
5987,서울특별시 양천구,11470-00026,정목,어린이공원,서울특별시 양천구 목4동 767-1,37.536923,126.868305,987.3,1982-04-03,2021-04-30,서울특별시,양천구
6131,서울특별시 중랑구,11260-00003,신내공원,근린공원,서울특별시 중랑구 신내동 652,37.61374917,127.0892086,18699.0,,2020-11-12,서울특별시,중랑구
6136,서울특별시 은평구,11380-00099,오손길마을마당,기타공원,서울특별시 은평구 응암동 365-30,37.5915620000,126.9025670000,139.0,,2021-05-01,서울특별시,은평구
6137,서울특별시 은평구,11380-00100,평화공원,기타공원,서울특별시 은평구 녹번동 153-1,37.6051488334,126.9230105000,5700.1,,2021-05-01,서울특별시,은평구
6138,서울특별시 은평구,11380-00101,물빛공원,기타공원,서울특별시 은평구 갈현동 397,37.6189620031,126.9211621249,2051.0,,2021-05-01,서울특별시,은평구
6162,서울특별시 은평구,11380-00075,신사마을마당,기타공원,서울특별시 은평구 불광1 247,37.5943850000,126.9086430000,203.0,,2021-05-01,서울특별시,은평구
6163,서울특별시 은평구,11380-00076,대조마을마당,기타공원,서울특별시 은평구 대조 48-42,37.6413420000,126.9422280000,183.5,,2021-05-01,서울특별시,은평구
6164,서울특별시 은평구,11380-00077,자투리(녹번)마을마당,기타공원,서울특별시 은평구 녹번 103-23,37.5995520000,126.9155510000,165.0,,2021-05-01,서울특별시,은평구
6165,서울특별시 은평구,11380-00078,자투리(신사)마을마당,기타공원,서울특별시 은평구 신사2 300-153,37.6182670000,126.9328120000,236.0,,2021-05-01,서울특별시,은평구
6166,서울특별시 은평구,11380-00079,불광동마을마당,기타공원,서울특별시 은평구 불광 331-106,37.6182670000,126.9328120000,324.0,,2021-05-01,서울특별시,은평구
6167,서울특별시 은평구,11380-00080,역촌동마을마당,기타공원,서울특별시 은평구 역촌 2-108,37.6192340000,126.9361280000,230.1,,2021-05-01,서울특별시,은평구
6168,서울특별시 은평구,11380-00081,갈현동마을마당,기타공원,서울특별시 은평구 갈현 526-6,37.6192340000,126.9361280000,249.9,,2021-05-01,서울특별시,은평구
6169,서울특별시 은평구,11380-00082,신사2동마을마당,기타공원,서울특별시 은평구 신사 200-170,37.6122700000,126.9392870000,175.0,,2021-05-01,서울특별시,은평구
6170,서울특별시 은평구,11380-00083,역촌2동마을마당,기타공원,서울특별시 은평구 역촌2 62-21,37.6169030000,126.9289720000,395.7,,2021-05-01,서울특별시,은평구
6171,서울특별시 은평구,11380-00084,응암1동마을마당,기타공원,서울특별시 은평구 응암 97-17,37.6300170000,126.9302440000,635.3,,2021-05-01,서울특별시,은평구
6172,서울특별시 은평구,11380-00085,불광3동마을숲마을마당,기타공원,서울특별시 은평구 불광3 480-181,37.5870150000,126.9231410000,807.0,,2021-05-01,서울특별시,은평구
6173,서울특별시 은평구,11380-00086,대조동청사옆마을마당,기타공원,서울특별시 은평구 대조 214-8,37.6443320000,126.9180090000,130.3,,2021-05-01,서울특별시,은평구
6174,서울특별시 은평구,11380-00087,연천초교앞마을마당,기타공원,서울특별시 은평구 불광2 137-5,37.6051920000,126.9233870000,347.0,,2021-05-01,서울특별시,은평구
6175,서울특별시 은평구,11380-00088,구산동마을공원,기타공원,서울특별시 은평구 구산동 340-1,37.6015180000,126.9297620000,2811.0,,2021-05-01,서울특별시,은평구
